"x" "y" "z" "temp"
0 13.7536 0 712.9916
12 13.8389 0 702
9 13.8465 0 708.52
0 13.8522 0 535.1852
21 13.9137 0 666.4
15 13.9351 0 742.421
12 13.9383 0 693
9 13.9452 0 699.22
0 13.9512 0 696.4312
18 14.0109 0 445.21
21 14.0124 0 494.7
15 14.0338 0 732.98
12 14.0368 0 684
9 14.0444 0 689.92
0 14.0504 0 687.7152
18 14.1099 0 570.45
21 14.1107 0 653.65
12 14.1364 0 674
0 14.1486 0 677.256
21 14.2104 0 646.85
15 14.231 0 506.396
9 14.2416 0 545.77
18 14.3056 0 554.29
21 14.3091 0 639.2
15 14.3296 0 699.412
12 14.3327 0 455
9 14.3399 0 656.44
0 14.3457 0 654.5944
21 14.5051 0 623.9
15 14.5263 0 671.089
9 14.5367 0 628.54
15 14.6248 0 654.305
9 14.6352 0 612.73
18 14.6973 0 382.59
12 14.7248 0 590
0 14.7377 0 593.5824
18 14.7968 0 507.83
15 14.8217 0 615.492
12 14.8233 0 570
9 14.8326 0 578.32
0 14.8366 0 575.2788
21 14.8973 0 424.15
15 14.9208 0 594.512
9 14.9316 0 562.51
18 14.9936 0 493.69
12 15.02 0 534
0 15.0327 0 375.6824
15 15.1165 0 365.83
9 15.1276 0 555.07
15 15.216 0 581.924
9 15.2271 0 558.79
15 15.3152 0 602.904
9 15.3253 0 447.19
18 15.3858 0 506.82
12 15.4123 0 379
15 15.4135 0 624.933
9 15.424 0 592.27
0 15.4248 0 590.096
18 15.4838 0 516.92
12 15.5106 0 600
15 15.5128 0 644.864
9 15.5239 0 610.87
0 15.5242 0 608.3996
18 15.5836 0 527.02
12 15.6093 0 617
0 15.623 0 624.0884
21 15.6803 0 624.75
18 15.6821 0 537.12
15 15.7092 0 678.432
9 15.7206 0 641.56
21 15.7787 0 633.25
18 15.781 0 405.82
12 15.8061 0 647
15 15.8085 0 693.118
0 15.8195 0 652.8512
21 15.975 0 474.3
18 15.9779 0 562.37
15 16.0048 0 503.249
21 16.0739 0 655.35
15 16.1038 0 727.735
9 16.1119 0 688.99
12 16.1983 0 690
9 16.2105 0 698.29
0 16.2119 0 516.8816
21 16.2708 0 668.1
12 16.2976 0 698
15 16.3009 0 746.617
0 16.3112 0 704.2756
18 16.3698 0 591.66
9 16.407 0 583.9
12 16.4933 0 507
0 16.5068 0 719.0928
0 16.6058 0 723.4508
21 16.6623 0 681.7
15 16.6926 0 762.352
21 16.7614 0 675.75
15 16.7917 0 537.866
9 16.7994 0 712.24
0 16.8021 0 709.5052
15 16.89 0 746.617
9 16.8986 0 703.87
0 16.902 0 700.7892
15 16.989 0 737.176
9 16.997 0 694.57
0 17.0005 0 692.0732
12 17.0832 0 680
15 17.0879 0 727.735
9 17.0956 0 685.27
18 17.1523 0 419.96
9 17.1952 0 674.11
0 17.1968 0 489.862
18 17.2512 0 558.33
12 17.2805 0 658
15 17.285 0 705.706
12 17.3791 0 646
9 17.392 0 649.93
18 17.448 0 541.16
18 17.5463 0 532.07
12 17.5756 0 406
0 17.5892 0 619.7304
21 17.6472 0 612.0
12 17.6751 0 599
15 17.6761 0 423.525
0 17.6881 0 602.2984
18 17.7428 0 512.88
21 17.7462 0 423.3
15 17.7753 0 625.982
9 17.7831 0 449.05
12 17.8711 0 559
9 17.8821 0 569.95
0 17.884 0 566.5628
21 17.9424 0 590.75
12 17.97 0 539
15 17.9726 0 584.022
0 17.9834 0 552.6172
15 18.0711 0 575.63
9 18.0786 0 555.07
18 18.1355 0 492.68
12 18.1664 0 533
9 18.178 0 556.0
0 18.1805 0 550.0024
18 18.234 0 493.69
12 18.2661 0 548
15 18.2679 0 592.414
9 18.2769 0 565.3
0 18.2793 0 375.6824
18 18.3331 0 501.77
21 18.3348 0 595.85
12 18.365 0 570
15 18.3667 0 614.443
9 18.376 0 582.97
0 18.378 0 581.38
18 18.4319 0 511.87
21 18.4339 0 603.5
12 18.4639 0 591
15 18.4652 0 635.423
9 18.4746 0 601.57
0 18.4768 0 599.6836
18 18.5307 0 521.97
21 18.5324 0 612.0
12 18.5624 0 609
9 18.5738 0 478.81
0 18.5759 0 617.1156
21 18.6311 0 621.35
18 18.7271 0 541.16
21 18.7297 0 445.4
12 18.759 0 640
9 18.7703 0 649.0
0 18.7721 0 646.75
12 18.8586 0 653
0 18.8717 0 658.9524
21 18.9263 0 644.3
12 19.0544 0 676
0 19.0679 0 681.614
18 19.1195 0 417.94
12 19.1532 0 686
9 19.1623 0 693.64
0 19.1667 0 691.2016
18 19.2177 0 580.55
9 19.2609 0 702.94
21 19.3185 0 670.65
12 19.3502 0 703
0 19.3634 0 517.7532
18 19.4149 0 594.69
21 19.4175 0 676.6
9 19.4576 0 719.68
21 19.6138 0 497.25
12 19.7423 0 489
15 19.7435 0 527.376
0 19.7553 0 712.9916
18 19.8069 0 591.66
12 19.8407 0 702
15 19.843 0 750.813
9 19.8497 0 562.51
0 19.8542 0 705.1472
18 19.9059 0 584.59
12 19.9403 0 693
15 19.9422 0 741.372
9 19.9482 0 699.22
0 19.9535 0 696.4312
18 20.0042 0 417.94
21 20.0063 0 661.3
12 20.0385 0 684
15 20.0404 0 731.931
9 20.0473 0 689.92
0 20.0521 0 686.8436
21 20.1053 0 654.5
12 20.1374 0 674
15 20.1392 0 722.49
0 20.1509 0 677.256
18 20.2016 0 562.37
9 20.2436 0 668.53
18 20.3003 0 554.29
21 20.3018 0 640.05
12 20.3341 0 652
15 20.3361 0 464.436
9 20.3433 0 656.44
0 20.348 0 654.5944
18 20.4966 0 375.52
9 20.5391 0 628.54
9 20.638 0 612.73
12 20.7259 0 365
15 20.7285 0 635.423
0 20.739 0 397.4724
12 20.8248 0 569
15 20.8273 0 614.443
9 20.8346 0 427.66
0 20.8386 0 575.2788
18 20.8891 0 499.75
9 20.9342 0 562.51
12 21.0223 0 533
15 21.0233 0 577.728
0 21.0354 0 550.0024
9 21.1311 0 555.07
9 21.2297 0 558.79
9 21.3287 0 574.6
12 21.4135 0 580
15 21.416 0 385.761
0 21.4267 0 590.096
9 21.4279 0 593.2
21 21.4843 0 413.95
12 21.5128 0 372
15 21.5145 0 405.692
0 21.5253 0 608.3996
9 21.5263 0 610.87
21 21.5833 0 617.1
12 21.6113 0 618
15 21.6139 0 662.697
0 21.6248 0 425.3636
18 21.6708 0 368.45
9 21.7231 0 642.49
18 21.7705 0 545.2
21 21.7792 0 633.25
15 21.8107 0 693.118
0 21.8208 0 652.8512
18 21.9662 0 562.37
18 22.0655 0 400.77
9 22.1148 0 533.68
21 22.1718 0 662.15
15 22.2019 0 495.906
0 22.2133 0 695.5596
9 22.2141 0 699.22
18 22.2618 0 584.59
15 22.3008 0 746.617
0 22.3122 0 704.2756
9 22.4107 0 715.96
15 22.4977 0 763.401
0 22.5084 0 719.0928
0 22.6079 0 723.4508
18 22.6545 0 600.75
18 22.7525 0 594.69
9 22.8023 0 554.14
0 22.8039 0 505.5508
18 22.852 0 588.63
12 22.8875 0 464
15 22.8898 0 746.617
9 22.9013 0 703.87
0 22.9035 0 700.7892
18 22.9511 0 581.56
21 22.9535 0 464.95
12 22.9867 0 689
15 22.9884 0 490.661
9 23.0001 0 694.57
0 23.0021 0 692.0732
18 23.0496 0 574.49
21 23.0524 0 657.9
12 23.0854 0 680
15 23.0875 0 727.735
9 23.0992 0 684.34
21 23.1511 0 651.1
9 23.198 0 674.11
0 23.1989 0 672.0264
18 23.2459 0 385.62
21 23.25 0 643.45
12 23.2817 0 658
15 23.2843 0 705.706
21 23.3491 0 636.65
12 23.3814 0 646
15 23.3833 0 693.118
9 23.394 0 649.0
21 23.5457 0 419.05
12 23.5775 0 379
15 23.5798 0 414.084
0 23.591 0 412.2896
18 23.6378 0 523.99
12 23.676 0 599
15 23.6783 0 644.864
0 23.6895 0 602.2984
9 23.7862 0 586.69
12 23.8735 0 320
15 23.8753 0 353.242
9 23.8857 0 406.27
0 23.8868 0 358.2504
21 23.9378 0 590.75
12 23.9718 0 539
15 23.9743 0 584.022
0 23.9856 0 552.6172
9 24.0822 0 555.07
12 24.1686 0 532
15 24.1708 0 576.679
9 24.1812 0 556.0
0 24.1826 0 550.0024
15 24.2691 0 592.414
9 24.2799 0 566.23
0 24.2808 0 563.0764
15 24.3686 0 614.443
9 24.3789 0 583.9
0 24.3804 0 581.38
18 24.4206 0 332.09
15 24.4667 0 635.423
9 24.4778 0 602.5
0 24.4795 0 599.6836
18 24.5195 0 520.96
12 24.5644 0 609
15 24.5656 0 654.305
9 24.577 0 619.24
0 24.5779 0 617.1156
18 24.6191 0 350.27
18 24.7179 0 541.16
21 24.7206 0 423.3
12 24.7608 0 640
15 24.7631 0 431.917
9 24.7729 0 649.0
0 24.775 0 646.75
18 24.816 0 550.25
21 24.8196 0 636.65
12 24.8596 0 411
15 24.8616 0 700.461
0 24.8735 0 659.824
18 25.0129 0 566.41
21 25.0159 0 651.95
12 25.0565 0 676
15 25.0579 0 723.539
0 25.0703 0 468.9436
12 25.1554 0 686
15 25.1567 0 734.029
9 25.1655 0 527.17
0 25.1692 0 691.2016
9 25.264 0 703.87
12 25.352 0 703
15 25.3539 0 751.862
0 25.3657 0 708.6336
18 25.4052 0 411.88
21 25.4074 0 469.2
9 25.4612 0 719.68
18 25.504 0 600.75
9 25.5597 0 727.12
18 25.701 0 599.74
12 25.7435 0 709
15 25.746 0 500.102
9 25.7563 0 715.96
0 25.758 0 712.9916
18 25.7996 0 592.67
12 25.843 0 701
15 25.8443 0 750.813
9 25.8554 0 707.59
0 25.8567 0 705.1472
18 25.8985 0 586.61
12 25.9421 0 445
15 25.943 0 742.421
9 25.9543 0 699.22
0 25.9554 0 696.4312
12 26.0409 0 684
15 26.0428 0 731.931
0 26.054 0 470.6868
18 26.0951 0 572.47
12 26.1395 0 674
15 26.1417 0 722.49
9 26.1503 0 506.71
0 26.1534 0 677.256
21 26.1899 0 436.9
18 26.1941 0 564.39
9 26.2497 0 667.6
21 26.2893 0 641.75
12 26.3365 0 651
15 26.3374 0 698.363
0 26.3501 0 653.7228
18 26.3909 0 359.36
9 26.4457 0 642.49
21 26.4856 0 625.6
21 26.5847 0 617.1
12 26.7284 0 589
15 26.7303 0 372.124
0 26.7419 0 592.7108
21 26.7809 0 600.95
18 26.7823 0 509.85
12 26.8274 0 568
15 26.8283 0 614.443
9 26.838 0 577.39
0 26.8405 0 574.4072
18 26.8812 0 500.76
9 26.9371 0 561.58
15 27.0252 0 577.728
0 27.0369 0 549.1308
18 27.078 0 491.67
9 27.1338 0 379.3
21 27.1729 0 374.85
18 27.1774 0 492.68
9 27.232 0 558.79
21 27.2724 0 591.6
18 27.2757 0 496.72
9 27.3311 0 574.6
21 27.3713 0 598.4
18 27.375 0 505.81
15 27.4172 0 358.487
0 27.4294 0 369.5812
9 27.4304 0 593.2
21 27.4698 0 606.9
18 27.4738 0 515.91
15 27.5161 0 645.913
0 27.5285 0 608.3996
9 27.5295 0 611.8
21 27.5685 0 615.4
18 27.5725 0 526.01
15 27.6156 0 663.746
0 27.6275 0 624.96
9 27.7262 0 463.93
0 27.7269 0 416.6476
21 27.7661 0 632.4
18 27.7688 0 545.2
12 27.8098 0 647
15 27.8114 0 693.118
0 27.9229 0 665.9252
0 28.0224 0 676.3844
9 28.1189 0 689.92
21 28.1571 0 442.85
18 28.1613 0 578.53
12 28.2012 0 432
15 28.2036 0 738.225
9 28.2176 0 518.8
0 28.2188 0 470.6868
21 28.2559 0 668.1
12 28.3012 0 699
15 28.3024 0 477.024
9 28.4144 0 715.96
21 28.4526 0 680.0
12 28.4968 0 714
15 28.4997 0 763.401
9 28.5126 0 723.4
0 28.6108 0 723.4508
0 28.7096 0 716.478
9 28.7101 0 719.68
9 28.8086 0 712.24
0 28.809 0 708.6336
21 28.8451 0 672.35
12 28.8893 0 697
15 28.8912 0 746.617
0 28.9071 0 700.7892
9 28.9076 0 702.94
18 28.9439 0 384.61
21 28.9444 0 665.55
12 28.9877 0 689
15 28.99 0 737.176
9 29.006 0 693.64
0 29.0063 0 692.0732
18 29.0424 0 576.51
21 29.0433 0 437.75
18 29.1412 0 568.43
12 29.1851 0 407
15 29.1865 0 442.407
0 29.2029 0 672.0264
9 29.2033 0 673.18
21 29.2393 0 645.15
12 29.2841 0 658
15 29.2852 0 705.706
18 29.3376 0 552.27
21 29.3385 0 637.5
18 29.4373 0 342.19
12 29.4801 0 632
15 29.4818 0 678.432
21 29.5348 0 621.35
12 29.5796 0 616
15 29.5813 0 662.697
9 29.5944 0 434.17
18 29.6335 0 525.0
9 29.6937 0 603.43
12 29.7757 0 579
15 29.7779 0 625.982
12 29.8752 0 558
15 29.876 0 603.953
0 29.8902 0 565.6912
9 29.8906 0 569.02
21 29.9263 0 591.6
0 29.9892 0 551.7456
9 29.9896 0 556.93
18 30.0256 0 492.68
12 30.0715 0 531
15 30.0735 0 296.596
12 30.1702 0 266
9 30.1856 0 556.0
0 30.186 0 550.0024
12 30.2688 0 548
0 30.2849 0 563.0764
9 30.2853 0 567.16
12 30.3684 0 570
0 30.3835 0 582.2516
15 30.465 0 635.423
12 30.4666 0 591
0 30.4827 0 366.9664
15 30.5645 0 654.305
12 30.5654 0 610
0 30.5819 0 617.9872
15 30.6626 0 671.089
21 30.709 0 399.5
12 30.7623 0 640
0 30.7782 0 647.6216
21 30.808 0 635.8
18 30.8083 0 342.19
15 30.8596 0 418.28
12 30.8616 0 385
0 30.8768 0 659.824
18 30.9066 0 557.32
21 31.0053 0 421.6
12 31.0577 0 676
0 31.0733 0 682.4856
18 31.1036 0 573.48
21 31.104 0 657.9
12 31.1566 0 686
9 31.1694 0 694.57
0 31.1721 0 692.0732
9 31.2687 0 703.87
21 31.3004 0 670.65
12 31.3535 0 431
0 31.3686 0 708.6336
9 31.4657 0 527.17
18 31.495 0 390.67
21 31.6918 0 681.7
12 31.7453 0 709
0 31.7609 0 475.0448
21 31.7908 0 675.75
12 31.844 0 701
9 31.8571 0 707.59
0 31.8604 0 704.2756
21 31.8899 0 436.9
15 31.9388 0 454.995
12 31.9437 0 693
9 31.9564 0 699.22
0 31.9594 0 696.4312
21 31.9892 0 663.0
15 32.0382 0 732.98
12 32.0417 0 684
9 32.0556 0 688.99
0 32.0583 0 686.8436
21 32.0878 0 656.2
12 32.1412 0 674
0 32.1571 0 676.3844
15 32.234 0 712.0
9 32.252 0 667.6
18 32.2783 0 557.32
21 32.2851 0 641.75
15 32.3331 0 699.412
12 32.338 0 375
9 32.3506 0 655.51
0 32.3538 0 653.7228
18 32.3769 0 549.24
15 32.5294 0 671.089
9 32.5475 0 429.52
18 32.5734 0 314.92
15 32.6286 0 654.305
9 32.6458 0 611.8
18 32.6724 0 520.96
21 32.6762 0 609.45
12 32.7292 0 589
0 32.7454 0 350.406
15 32.8256 0 323.87
12 32.8287 0 568
9 32.8432 0 576.46
0 32.8441 0 574.4072
18 32.8693 0 501.77
15 32.9239 0 301.841
9 32.9421 0 361.63
12 33.0248 0 533
0 33.0405 0 550.0024
15 33.1208 0 575.63
9 33.1388 0 555.07
15 33.2197 0 582.973
9 33.2375 0 559.72
18 33.2602 0 495.71
15 33.3191 0 602.904
9 33.3366 0 576.46
18 33.3599 0 504.8
12 33.4172 0 300
15 33.4181 0 625.982
0 33.4332 0 591.8392
9 33.4348 0 594.13
21 33.4589 0 367.2
18 33.4592 0 514.9
12 33.5158 0 601
15 33.517 0 645.913
0 33.5315 0 609.2712
9 33.5337 0 410.92
18 33.5577 0 525.0
21 33.5584 0 615.4
12 33.6154 0 618
0 33.6302 0 625.8316
18 33.657 0 314.92
21 33.6575 0 623.9
15 33.713 0 383.663
9 33.7301 0 643.42
21 33.7556 0 392.7
12 33.8116 0 647
15 33.812 0 694.167
0 33.8276 0 407.9316
18 33.8533 0 553.28
21 33.855 0 640.05
15 34.0088 0 718.294
21 34.0512 0 654.5
15 34.1081 0 728.784
9 34.122 0 689.92
12 34.203 0 690
0 34.2193 0 696.4312
9 34.2219 0 700.15
18 34.2449 0 584.59
12 34.3026 0 699
15 34.3038 0 747.666
0 34.3179 0 705.1472
18 34.3442 0 590.65
9 34.4177 0 716.89
21 34.4428 0 679.15
12 34.4989 0 429
0 34.5152 0 719.9644
9 34.5168 0 724.33
18 34.5402 0 602.77
21 34.5417 0 684.25
0 34.6135 0 723.4508
0 34.7126 0 716.478
9 34.7133 0 515.08
