"x" "y" "z" "temp"
3 1.8509 0 662.0
0 1.8617 0 625.0
12 1.8642 0 573.25
9 1.872 0 571.9
21 1.8727 0 613.38
18 1.9004 0 532.528
15 1.9146 0 514.4856
3 1.9498 0 545.75
0 1.9602 0 613.0
12 1.9629 0 564.25
21 1.9712 0 613.38
9 1.9717 0 543.7
18 1.9994 0 529.774
15 2.0132 0 514.4856
3 2.048 0 626.0
0 2.0592 0 624.25
12 2.0619 0 574.0
21 2.0696 0 613.38
9 2.0701 0 587.88
18 2.0981 0 549.97
15 2.1123 0 546.306
3 2.1465 0 728.75
0 2.1575 0 664.0
12 2.1608 0 605.5
9 2.1686 0 648.04
21 2.169 0 617.605
18 2.1974 0 578.428
15 2.2107 0 581.662
3 2.2459 0 776.0
0 2.256 0 703.75
12 2.2593 0 634.75
21 2.2676 0 626.055
9 2.2681 0 687.52
18 2.2962 0 603.214
15 2.3095 0 611.7146
3 2.3444 0 803.0
0 2.3552 0 735.25
12 2.358 0 658.75
21 2.3656 0 636.195
9 2.3664 0 714.78
18 2.3945 0 623.41
15 2.408 0 636.4638
3 2.4431 0 821.0
0 2.454 0 760.0
12 2.457 0 679.0
21 2.4644 0 646.335
9 2.4648 0 733.58
18 2.4932 0 629.836
15 2.5073 0 637.3477
3 2.5422 0 809.75
0 2.5526 0 738.25
12 2.556 0 659.5
21 2.5639 0 634.505
18 2.5918 0 610.558
15 2.6061 0 612.5985
3 2.6408 0 787.25
0 2.6514 0 706.75
12 2.6542 0 635.5
9 2.6622 0 683.76
21 2.6626 0 625.21
18 2.6911 0 587.608
15 2.7047 0 584.3137
3 2.7395 0 749.0
0 2.7506 0 668.5
12 2.7528 0 607.75
21 2.761 0 616.76
9 2.7615 0 643.34
18 2.7894 0 560.986
15 2.8036 0 550.7255
3 2.8376 0 676.25
0 2.8482 0 629.5
12 2.8516 0 577.0
21 2.8596 0 613.38
9 2.8601 0 581.3
18 2.888 0 535.282
15 2.9024 0 518.0212
3 2.9372 0 549.5
0 2.9476 0 612.25
12 2.9503 0 564.25
9 2.9584 0 543.7
21 2.9589 0 613.38
18 2.9872 0 529.774
15 3.0013 0 512.7178
3 3.0351 0 605.75
0 3.0458 0 620.5
12 3.0493 0 571.0
21 3.057 0 613.38
9 3.0575 0 578.48
18 3.0854 0 547.216
15 3.1001 0 542.7704
3 3.1343 0 719.75
0 3.1452 0 659.5
12 3.1481 0 602.5
9 3.1559 0 642.4
21 3.1563 0 616.76
18 3.1842 0 574.756
15 3.1984 0 578.1264
3 3.2328 0 771.5
0 3.2436 0 699.25
12 3.2466 0 631.75
9 3.2545 0 682.82
21 3.255 0 625.21
18 3.2834 0 600.46
15 3.2975 0 609.0629
3 3.3319 0 800.0
0 3.3426 0 732.25
12 3.3458 0 656.5
9 3.3529 0 711.96
21 3.3534 0 635.35
18 3.3816 0 621.574
15 3.3961 0 633.8121
0 3.4409 0 757.75
12 3.4441 0 676.75
21 3.4516 0 646.335
9 3.4521 0 732.64
18 3.4803 0 632.59
15 3.4944 0 640.8833
3 3.5295 0 812.0
0 3.5396 0 742.0
12 3.5436 0 663.25
18 3.5789 0 613.312
15 3.5933 0 617.018
3 3.6274 0 790.25
0 3.6391 0 711.25
12 3.6417 0 639.25
9 3.6491 0 688.46
21 3.6496 0 626.055
18 3.6778 0 590.362
15 3.6922 0 588.7332
3 3.7264 0 755.0
0 3.7372 0 673.75
12 3.7409 0 611.5
21 3.7479 0 618.45
9 3.7484 0 649.92
18 3.7765 0 564.658
15 3.7909 0 555.145
3 3.8257 0 689.75
0 3.8359 0 634.0
12 3.839 0 581.5
21 3.8471 0 614.225
9 3.8475 0 591.64
18 3.8755 0 538.954
15 3.8889 0 521.5568
3 3.9243 0 560.0
0 3.9348 0 613.0
12 3.9385 0 564.25
21 3.9458 0 613.38
9 3.9465 0 544.64
18 3.9737 0 529.774
15 3.9883 0 512.7178
3 4.0225 0 584.0
0 4.034 0 617.5
12 4.0368 0 568.75
21 4.0442 0 613.38
9 4.0448 0 569.08
18 4.0725 0 543.544
15 4.0865 0 538.3509
3 4.1217 0 710.0
0 4.1327 0 653.5
12 4.1357 0 598.75
21 4.1434 0 616.76
9 4.1438 0 635.82
18 4.1717 0 572.002
15 4.1861 0 574.5908
3 4.2202 0 767.0
0 4.231 0 694.75
12 4.2341 0 628.75
21 4.2416 0 624.365
9 4.2424 0 679.06
18 4.2709 0 597.706
15 4.2842 0 605.5273
3 4.3195 0 797.75
0 4.3294 0 728.5
12 4.3329 0 654.25
9 4.3401 0 709.14
21 4.341 0 634.505
18 4.3694 0 619.738
15 4.3829 0 631.1604
3 4.418 0 817.25
0 4.4281 0 754.75
12 4.4321 0 675.25
9 4.4391 0 730.76
21 4.4395 0 645.49
18 4.4673 0 635.344
15 4.4819 0 643.535
3 4.5172 0 814.25
0 4.5269 0 745.0
12 4.5308 0 666.25
21 4.5379 0 637.885
9 4.5383 0 718.54
18 4.5666 0 616.984
15 4.5805 0 620.5536
3 4.6149 0 794.0
0 4.626 0 715.75
12 4.6296 0 643.0
9 4.6371 0 692.22
21 4.6376 0 627.745
18 4.6648 0 594.034
15 4.6796 0 593.1527
3 4.7137 0 761.0
0 4.7249 0 679.75
12 4.7278 0 616.0
9 4.7357 0 655.56
21 4.7361 0 619.295
18 4.7636 0 569.248
15 4.7775 0 560.4484
3 4.8123 0 701.0
0 4.8231 0 639.25
12 4.8264 0 585.25
9 4.834 0 600.1
21 4.8345 0 614.225
18 4.8629 0 541.708
15 4.8772 0 525.9763
3 4.9118 0 576.5
0 4.9216 0 614.5
12 4.9253 0 565.0
9 4.933 0 544.64
21 4.9335 0 613.38
18 4.9613 0 529.774
15 4.9759 0 512.7178
3 5.0108 0 563.75
0 5.0204 0 615.25
12 5.0237 0 566.5
9 5.0314 0 560.62
21 5.0321 0 614.225
18 5.06 0 540.79
15 5.0746 0 533.9314
3 5.1088 0 700.25
0 5.1199 0 649.0
12 5.1224 0 595.0
21 5.1303 0 615.915
9 5.1307 0 628.3
18 5.1589 0 569.248
15 5.1727 0 570.1713
3 5.2076 0 761.75
0 5.2188 0 690.25
12 5.2219 0 625.75
21 5.2292 0 623.52
9 5.2296 0 674.36
18 5.2578 0 594.952
15 5.2713 0 601.9917
3 5.3063 0 794.0
0 5.3169 0 724.75
12 5.3202 0 651.25
9 5.3283 0 705.38
21 5.3288 0 632.815
18 5.3559 0 616.984
15 5.37 0 628.5087
3 5.4052 0 815.0
0 5.4161 0 752.5
12 5.419 0 673.0
9 5.4262 0 728.88
21 5.4271 0 643.8
18 5.4549 0 636.262
15 5.4691 0 647.0706
3 5.504 0 816.5
0 5.514 0 748.75
12 5.5175 0 669.25
9 5.5251 0 721.36
21 5.5258 0 640.42
18 5.5537 0 619.738
15 5.5676 0 624.0892
3 5.6024 0 797.0
0 5.6127 0 720.25
12 5.6167 0 646.75
21 5.6243 0 629.435
9 5.6247 0 695.98
18 5.6524 0 597.706
15 5.6663 0 597.5722
3 5.7013 0 766.25
0 5.7124 0 685.0
12 5.7154 0 619.75
21 5.723 0 620.14
9 5.7235 0 661.2
18 5.7511 0 572.92
15 5.7657 0 564.8679
3 5.8005 0 711.5
0 5.8109 0 643.75
12 5.8145 0 589.75
9 5.8218 0 609.5
21 5.8223 0 615.07
18 5.8504 0 545.38
15 5.8644 0 530.3958
3 5.8992 0 595.25
0 5.9095 0 616.0
12 5.9128 0 565.75
21 5.9203 0 614.225
9 5.9208 0 547.46
18 5.949 0 530.692
15 5.9629 0 512.7178
3 5.9979 0 551.0
0 6.0081 0 614.5
12 6.0116 0 565.75
21 6.0193 0 614.225
18 6.048 0 538.036
15 6.0617 0 529.5119
3 6.096 0 688.25
0 6.1065 0 643.75
12 6.1098 0 591.25
9 6.1181 0 621.72
21 6.1185 0 615.915
18 6.146 0 565.576
15 6.1602 0 566.6357
3 6.1956 0 755.75
0 6.2058 0 685.75
12 6.2087 0 622.0
21 6.2164 0 622.675
9 6.2169 0 669.66
18 6.2449 0 592.198
15 6.2589 0 599.34
3 6.294 0 791.0
0 6.3042 0 721.0
12 6.3072 0 649.0
9 6.3153 0 702.56
21 6.3157 0 631.97
18 6.3436 0 615.148
15 6.3575 0 625.857
3 6.3923 0 812.75
0 6.403 0 749.5
12 6.4061 0 670.75
21 6.4137 0 642.955
9 6.4141 0 726.06
18 6.4422 0 634.426
15 6.4565 0 647.9545
3 6.4916 0 818.75
0 6.5018 0 752.5
12 6.5051 0 672.25
9 6.5125 0 725.12
21 6.513 0 642.11
18 6.5411 0 622.492
15 6.5557 0 627.6248
3 6.5903 0 800.0
0 6.6002 0 724.75
12 6.6042 0 649.75
9 6.6109 0 700.68
21 6.6115 0 631.125
18 6.6397 0 601.378
15 6.6544 0 601.1078
3 6.6887 0 771.5
0 6.6988 0 690.25
12 6.7026 0 624.25
9 6.7098 0 666.84
21 6.7104 0 621.83
18 6.7387 0 576.592
15 6.7523 0 570.1713
3 6.7879 0 720.5
0 6.7984 0 649.0
12 6.8008 0 594.25
21 6.8087 0 615.915
9 6.8091 0 617.96
18 6.8376 0 549.052
15 6.8517 0 534.8153
3 6.8858 0 614.75
0 6.8965 0 617.5
12 6.9005 0 568.0
21 6.9076 0 614.225
9 6.9081 0 551.22
18 6.9363 0 530.692
15 6.9502 0 513.6017
3 6.9845 0 546.5
0 6.9958 0 613.75
12 6.9984 0 565.75
21 7.0066 0 614.225
9 7.0071 0 547.46
18 7.0344 0 535.282
15 7.0489 0 525.0924
3 7.0833 0 674.75
0 7.0938 0 638.5
12 7.0975 0 587.5
9 7.1049 0 614.2
21 7.1054 0 615.915
18 7.1335 0 561.904
15 7.1472 0 562.2162
3 7.1822 0 749.75
0 7.1934 0 680.5
12 7.1966 0 619.0
21 7.2037 0 621.83
9 7.2042 0 664.96
18 7.2329 0 589.444
15 7.2458 0 595.8044
3 7.2816 0 787.25
0 7.292 0 717.25
12 7.2952 0 646.0
9 7.3026 0 698.8
21 7.3031 0 631.125
18 7.3311 0 612.394
15 7.3453 0 623.2053
3 7.3798 0 810.5
0 7.3902 0 746.5
12 7.3936 0 668.5
9 7.4014 0 723.24
21 7.4019 0 642.11
18 7.4304 0 632.59
15 7.4438 0 646.1867
3 7.4788 0 821.0
0 7.4895 0 755.5
12 7.4926 0 675.25
9 7.4996 0 727.94
21 7.5002 0 643.8
18 7.5283 0 625.246
15 7.5422 0 631.1604
3 7.5773 0 803.0
0 7.588 0 728.5
12 7.5914 0 653.5
9 7.5989 0 704.44
21 7.5994 0 632.815
18 7.6278 0 604.132
15 7.6418 0 604.6434
3 7.6758 0 776.0
0 7.6864 0 694.75
12 7.6903 0 628.0
9 7.6976 0 672.48
21 7.6981 0 622.675
18 7.7265 0 580.264
15 7.7396 0 574.5908
3 7.7746 0 729.5
0 7.7851 0 655.0
12 7.7884 0 598.0
9 7.7957 0 624.54
21 7.7965 0 616.76
18 7.8245 0 552.724
15 7.8387 0 539.2348
3 7.8733 0 633.5
0 7.8839 0 620.5
12 7.8876 0 570.25
9 7.8948 0 558.74
21 7.8952 0 614.225
18 7.9231 0 531.61
15 7.9373 0 514.4856
3 7.9726 0 545.75
0 7.983 0 613.75
12 7.9865 0 565.75
21 7.9936 0 614.225
9 7.9941 0 545.58
18 8.0219 0 533.446
15 8.0362 0 520.6729
3 8.0707 0 659.75
0 8.0811 0 633.25
12 8.0844 0 583.0
21 8.0927 0 615.915
9 8.0932 0 605.74
18 8.1213 0 558.232
15 8.135 0 556.9128
3 8.1698 0 743.0
0 8.1807 0 675.25
12 8.1835 0 615.25
21 8.1909 0 620.985
9 8.1915 0 659.32
18 8.2195 0 585.772
15 8.2333 0 591.3849
3 8.2686 0 783.5
0 8.2793 0 712.75
12 8.2826 0 643.0
21 8.2898 0 629.435
9 8.2904 0 695.98
18 8.3188 0 609.64
15 8.3321 0 619.6697
3 8.3673 0 808.25
0 8.3776 0 742.75
12 8.3815 0 666.25
9 8.3886 0 721.36
21 8.3891 0 640.42
18 8.417 0 629.836
15 8.4314 0 643.535
3 8.4656 0 822.5
0 8.4766 0 759.25
12 8.4798 0 677.5
9 8.4874 0 729.82
21 8.4878 0 645.49
18 8.5155 0 628.0
15 8.5301 0 633.8121
3 8.5646 0 806.0
0 8.5756 0 733.0
12 8.578 0 656.5
9 8.5857 0 707.26
21 8.5864 0 633.66
18 8.6145 0 606.886
15 8.6281 0 609.0629
3 8.664 0 780.5
0 8.6744 0 700.0
12 8.6768 0 631.75
21 8.6848 0 624.365
18 8.7138 0 583.018
15 8.7272 0 579.0103
3 8.7617 0 737.0
0 8.7722 0 660.25
12 8.7759 0 602.5
21 8.7839 0 617.605
9 8.7844 0 633.0
18 8.8125 0 556.396
15 8.8255 0 543.6543
3 8.8613 0 650.75
0 8.8717 0 623.5
12 8.8746 0 573.25
9 8.8819 0 567.2
21 8.8825 0 615.07
18 8.9104 0 533.446
15 8.9242 0 515.3695
3 8.9594 0 546.5
0 8.97 0 613.75
12 8.9733 0 565.75
21 8.9808 0 615.07
9 8.9813 0 545.58
18 9.0098 0 532.528
15 9.0236 0 518.0212
3 9.0585 0 642.5
0 9.0691 0 628.75
12 9.0718 0 579.25
9 9.0794 0 596.34
21 9.0799 0 615.07
18 9.108 0 555.478
15 9.1222 0 552.4933
3 9.157 0 735.5
0 9.1673 0 670.0
12 9.1712 0 611.5
21 9.1788 0 620.14
9 9.1793 0 654.62
18 9.207 0 583.018
15 9.2213 0 587.8493
3 9.2555 0 779.75
0 9.266 0 709.0
12 9.2695 0 640.0
9 9.2768 0 692.22
21 9.2778 0 628.59
18 9.3059 0 606.886
15 9.3193 0 617.018
3 9.3544 0 805.25
0 9.3655 0 739.75
12 9.3683 0 664.0
21 9.3756 0 639.575
9 9.3761 0 718.54
18 9.4046 0 628.0
15 9.418 0 640.8833
3 9.4537 0 822.5
0 9.4637 0 762.25
12 9.4672 0 680.5
9 9.4751 0 732.64
21 9.4755 0 647.18
18 9.5034 0 630.754
15 9.5176 0 637.3477
3 9.5522 0 808.25
0 9.5631 0 736.75
12 9.5659 0 660.25
9 9.5731 0 711.02
21 9.5739 0 635.35
18 9.6021 0 610.558
15 9.6154 0 612.5985
3 9.6509 0 784.25
0 9.6615 0 704.5
12 9.6645 0 635.5
21 9.6719 0 625.21
9 9.6726 0 681.88
18 9.701 0 586.69
15 9.7149 0 583.4298
3 9.749 0 744.5
0 9.7604 0 665.5
12 9.7632 0 606.25
21 9.7709 0 618.45
9 9.7713 0 639.58
18 9.799 0 560.068
15 9.8134 0 548.9577
3 9.8487 0 665.75
0 9.8585 0 627.25
12 9.8621 0 576.25
9 9.87 0 576.6
21 9.8705 0 615.07
18 9.8986 0 535.282
15 9.9125 0 518.0212
3 9.947 0 548.0
0 9.9578 0 613.75
12 9.9608 0 565.75
21 9.9689 0 615.07
18 9.9973 0 531.61
15 10.0108 0 516.2534
3 10.0454 0 623.75
0 10.056 0 625.0
12 10.0596 0 576.25
9 10.0667 0 587.88
21 10.0675 0 615.07
18 10.0955 0 551.806
15 10.1092 0 548.0738
3 10.144 0 728.0
0 10.155 0 664.75
12 10.1583 0 607.75
9 10.1655 0 648.98
21 10.166 0 619.295
18 10.194 0 580.264
15 10.208 0 584.3137
3 10.2436 0 776.0
0 10.2535 0 704.5
12 10.2568 0 637.0
9 10.2651 0 687.52
21 10.2655 0 627.745
18 10.2933 0 605.05
15 10.3075 0 613.4824
3 10.342 0 803.0
0 10.3519 0 736.0
12 10.356 0 661.0
9 10.363 0 715.72
21 10.3639 0 637.885
18 10.3913 0 626.164
15 10.4054 0 638.2316
3 10.44 0 820.25
0 10.4511 0 761.5
12 10.4546 0 681.25
9 10.4616 0 735.46
21 10.4626 0 648.87
18 10.4907 0 633.508
15 10.5046 0 640.8833
3 10.5393 0 810.5
0 10.5495 0 740.5
12 10.5531 0 663.25
9 10.5606 0 714.78
21 10.5612 0 637.04
18 10.5889 0 613.312
15 10.6029 0 616.1341
3 10.6377 0 788.0
0 10.6483 0 709.0
12 10.6522 0 639.25
21 10.6591 0 626.9
9 10.6595 0 686.58
18 10.6881 0 590.362
15 10.7014 0 587.8493
3 10.7364 0 750.5
0 10.7471 0 671.5
12 10.7503 0 610.75
9 10.7584 0 646.16
21 10.7589 0 619.295
18 10.7862 0 563.74
15 10.8008 0 553.3772
3 10.8359 0 680.0
0 10.8455 0 631.75
12 10.8488 0 580.0
9 10.8564 0 586.0
21 10.8573 0 615.915
18 10.8859 0 538.036
15 10.8989 0 520.6729
3 10.9342 0 552.5
0 10.945 0 614.5
12 10.9484 0 566.5
9 10.9551 0 546.52
21 10.9562 0 615.07
18 10.9842 0 531.61
15 10.9981 0 515.3695
3 11.0331 0 602.75
0 11.0438 0 621.25
12 11.0464 0 572.5
9 11.0545 0 578.48
21 11.0549 0 615.07
18 11.0829 0 548.134
15 11.0973 0 543.6543
3 11.1312 0 719.0
0 11.1418 0 659.5
12 11.146 0 604.0
9 11.1527 0 642.4
21 11.1533 0 619.295
18 11.1813 0 576.592
15 11.1955 0 579.8942
3 11.2309 0 770.75
0 11.2411 0 700.0
12 11.2444 0 634.0
9 11.2515 0 683.76
21 11.2524 0 626.9
18 11.2802 0 602.296
15 11.2942 0 610.8307
3 11.3292 0 800.0
0 11.3398 0 733.0
12 11.3432 0 658.75
9 11.3503 0 712.9
21 11.3509 0 637.04
18 11.379 0 623.41
15 11.3933 0 635.5799
3 11.428 0 818.75
0 11.4389 0 758.5
12 11.4417 0 679.0
21 11.4494 0 648.025
9 11.4499 0 733.58
18 11.4782 0 635.344
15 11.4916 0 643.535
3 11.5263 0 812.75
0 11.537 0 744.25
12 11.5406 0 666.25
21 11.5482 0 638.73
9 11.5488 0 717.6
18 11.5762 0 616.066
15 11.5909 0 620.5536
3 11.6257 0 791.75
0 11.6359 0 714.25
12 11.6387 0 643.0
9 11.6467 0 690.34
21 11.6473 0 628.59
18 11.6751 0 594.034
15 11.6892 0 592.2688
3 11.7243 0 757.25
0 11.7348 0 676.75
12 11.7381 0 615.25
21 11.7461 0 620.14
9 11.7464 0 652.74
18 11.7744 0 568.33
15 11.7874 0 558.6806
3 11.8227 0 692.0
0 11.8331 0 636.25
12 11.8367 0 584.5
9 11.8438 0 595.4
21 11.8443 0 615.915
18 11.8732 0 541.708
15 11.8865 0 524.2085
3 11.9218 0 563.75
0 11.9318 0 614.5
12 11.935 0 566.5
21 11.9427 0 615.07
9 11.9431 0 546.52
18 11.971 0 531.61
15 11.9856 0 514.4856
3 12.02 0 581.0
0 12.0306 0 618.25
12 12.0342 0 570.25
21 12.0413 0 615.915
9 12.042 0 569.08
18 12.0698 0 545.38
15 12.0841 0 539.2348
3 12.1193 0 709.25
0 12.1301 0 654.25
12 12.133 0 600.25
21 12.1401 0 618.45
9 12.1406 0 635.82
18 12.1686 0 573.838
15 12.1824 0 575.4747
3 12.2183 0 766.25
0 12.228 0 695.5
12 12.2314 0 630.25
9 12.2389 0 680.0
21 12.2394 0 625.21
18 12.2671 0 599.542
15 12.281 0 607.2951
3 12.3162 0 797.0
0 12.327 0 729.25
12 12.3297 0 655.75
21 12.3381 0 635.35
9 12.3387 0 710.08
18 12.3669 0 621.574
15 12.3799 0 632.9282
3 12.4156 0 816.5
0 12.4256 0 755.5
12 12.4291 0 676.75
21 12.4366 0 647.18
9 12.4372 0 731.7
18 12.4651 0 638.098
15 12.4789 0 647.0706
3 12.5141 0 815.0
0 12.524 0 747.25
12 12.5277 0 669.25
21 12.5353 0 640.42
9 12.5358 0 720.42
18 12.5642 0 619.738
15 12.5779 0 624.0892
3 12.6124 0 794.75
0 12.6237 0 718.0
12 12.6265 0 646.0
9 12.634 0 695.04
21 12.6345 0 630.28
18 12.6621 0 596.788
15 12.677 0 595.8044
3 12.7119 0 762.5
0 12.7224 0 682.0
12 12.7257 0 619.0
9 12.7329 0 658.38
21 12.7334 0 620.985
18 12.7611 0 572.002
15 12.7756 0 563.1001
3 12.8102 0 703.25
0 12.8204 0 641.5
12 12.8237 0 588.25
9 12.8312 0 603.86
21 12.8321 0 616.76
18 12.8595 0 544.462
15 12.8738 0 528.628
3 12.9087 0 581.0
0 12.9197 0 616.0
12 12.9224 0 567.25
9 12.9302 0 547.46
21 12.9308 0 615.915
18 12.9585 0 532.528
15 12.9732 0 515.3695
3 13.0073 0 561.5
0 13.0181 0 616.0
12 13.0212 0 568.0
9 13.0285 0 560.62
21 13.0291 0 615.915
18 13.0578 0 541.708
15 13.0711 0 534.8153
3 13.1059 0 698.0
0 13.1165 0 649.0
12 13.1198 0 596.5
9 13.1275 0 628.3
21 13.1282 0 617.605
18 13.156 0 570.166
15 13.1699 0 571.9391
3 13.2052 0 761.0
0 13.2155 0 690.25
12 13.2183 0 627.25
21 13.2267 0 625.21
9 13.2272 0 675.3
18 13.2545 0 596.788
15 13.2689 0 603.7595
3 13.3037 0 794.0
0 13.3146 0 725.5
12 13.3173 0 653.5
9 13.3249 0 706.32
21 13.3254 0 634.505
18 13.3537 0 618.82
15 13.3679 0 630.2765
3 13.4021 0 814.25
0 13.4132 0 752.5
12 13.4161 0 674.5
9 13.4234 0 728.88
21 13.4242 0 645.49
18 13.4519 0 638.098
15 13.4665 0 649.7223
3 13.5015 0 817.25
0 13.5119 0 751.0
12 13.5151 0 672.25
21 13.5225 0 642.11
9 13.523 0 723.24
18 13.5512 0 622.492
15 13.5647 0 627.6248
3 13.6003 0 797.75
0 13.6109 0 722.5
12 13.6134 0 649.75
9 13.6215 0 698.8
21 13.6219 0 631.125
18 13.6496 0 600.46
15 13.6639 0 600.2239
3 13.6988 0 767.75
0 13.7093 0 687.25
12 13.7122 0 622.75
9 13.7196 0 664.02
21 13.7208 0 622.675
18 13.7481 0 575.674
15 13.7629 0 568.4035
3 13.7978 0 713.75
0 13.8084 0 646.0
12 13.8112 0 592.75
21 13.8185 0 616.76
9 13.8194 0 612.32
18 13.8468 0 548.134
15 13.8608 0 533.0475
3 13.8965 0 600.5
0 13.9064 0 617.5
12 13.9103 0 568.0
9 13.9175 0 549.34
21 13.918 0 615.915
18 13.946 0 532.528
15 13.9605 0 515.3695
3 13.9954 0 551.0
0 14.0056 0 615.25
12 14.0085 0 567.25
21 14.0161 0 615.915
9 14.0166 0 553.1
18 14.045 0 538.954
15 14.059 0 530.3958
3 14.0932 0 686.0
0 14.1049 0 643.75
12 14.1075 0 592.0
9 14.1149 0 621.72
21 14.1157 0 617.605
18 14.1433 0 566.494
15 14.1578 0 567.5196
3 14.1923 0 755.0
0 14.2034 0 685.75
12 14.2057 0 623.5
9 14.2133 0 670.6
21 14.2143 0 624.365
18 14.2426 0 593.116
15 14.256 0 600.2239
3 14.2913 0 790.25
0 14.3015 0 721.75
12 14.3047 0 650.5
9 14.313 0 703.5
21 14.3134 0 633.66
18 14.3414 0 616.066
15 14.3549 0 627.6248
3 14.3895 0 812.75
0 14.4007 0 749.5
12 14.4032 0 672.25
9 14.4109 0 727.0
21 14.4119 0 644.645
18 14.4402 0 635.344
15 14.4537 0 649.7223
3 14.4885 0 819.5
0 14.4989 0 754.0
12 14.5029 0 675.25
9 14.5104 0 726.06
21 14.5109 0 643.8
18 14.5384 0 625.246
15 14.5522 0 630.2765
3 14.5877 0 800.75
0 14.5978 0 727.0
12 14.601 0 652.75
21 14.609 0 632.815
9 14.6095 0 702.56
18 14.6371 0 604.132
15 14.6507 0 604.6434
3 14.6856 0 772.25
0 14.6969 0 692.5
12 14.6999 0 627.25
21 14.7071 0 623.52
9 14.7077 0 669.66
18 14.7364 0 579.346
15 14.7503 0 572.823
3 14.7847 0 722.75
0 14.7953 0 651.25
12 14.7984 0 596.5
21 14.806 0 617.605
9 14.8065 0 620.78
18 14.8351 0 551.806
15 14.8482 0 537.467
3 14.8836 0 620.0
0 14.8946 0 619.75
12 14.8968 0 570.25
21 14.9046 0 615.915
9 14.905 0 554.98
18 14.9335 0 533.446
15 14.947 0 516.2534
3 14.9828 0 547.25
0 14.9938 0 615.25
12 14.9959 0 567.25
9 15.0035 0 549.34
21 15.0039 0 615.915
18 15.0324 0 537.118
15 15.0463 0 525.9763
3 15.0813 0 672.5
0 15.0914 0 638.5
12 15.0948 0 588.25
21 15.1027 0 617.605
9 15.1032 0 614.2
18 15.1305 0 563.74
15 15.145 0 563.1001
3 15.1802 0 749.0
0 15.1907 0 680.5
12 15.193 0 619.75
9 15.2006 0 665.9
21 15.2015 0 623.52
18 15.2296 0 590.362
