"x" "y" "z" "temp"
0 2.1105 0 820
21 2.1134 0 793
15 2.1719 0 863
3 2.1764 0 854
18 2.1788 0 750
9 2.1807 0 806
12 2.1839 0 832
6 2.187 0 811
0 2.2092 0 808
21 2.2117 0 776
15 2.2706 0 863
3 2.275 0 849
18 2.2776 0 771
9 2.2791 0 794
12 2.2827 0 846
6 2.2864 0 828
0 2.308 0 816
21 2.3102 0 758
15 2.3699 0 856
3 2.3736 0 833
18 2.3766 0 788
9 2.3781 0 780
12 2.3815 0 839
6 2.3849 0 821
0 2.4072 0 835
21 2.4095 0 772
15 2.4688 0 847
3 2.4729 0 815
18 2.4756 0 785
9 2.4769 0 766
12 2.4802 0 827
6 2.4835 0 807
0 2.5057 0 847
21 2.5087 0 796
15 2.5673 0 838
3 2.5716 0 797
18 2.5744 0 772
9 2.5756 0 782
12 2.5787 0 814
6 2.5823 0 792
0 2.6046 0 841
21 2.6073 0 813
15 2.6655 0 844
3 2.67 0 817
18 2.6725 0 757
9 2.6745 0 800
12 2.6778 0 804
6 2.6811 0 777
0 2.7025 0 826
21 2.7056 0 801
15 2.7652 0 855
3 2.7695 0 841
18 2.7718 0 743
9 2.7737 0 808
12 2.7764 0 819
6 2.7796 0 795
0 2.8019 0 811
21 2.8048 0 781
15 2.8632 0 860
3 2.8674 0 850
18 2.8697 0 752
9 2.8725 0 795
12 2.875 0 833
6 2.8791 0 813
0 2.901 0 798
21 2.9028 0 761
15 2.9624 0 853
3 2.9663 0 835
18 2.9689 0 770
9 2.9704 0 780
12 2.9735 0 836
6 2.9771 0 819
0 2.9987 0 817
21 3.0015 0 750
15 3.0605 0 845
3 3.0647 0 818
18 3.0678 0 781
9 3.0691 0 765
12 3.0725 0 826
6 3.0759 0 807
0 3.0984 0 833
21 3.1008 0 775
15 3.16 0 835
3 3.1641 0 797
18 3.1661 0 771
9 3.1679 0 763
12 3.171 0 813
6 3.1747 0 791
0 3.1962 0 838
21 3.1991 0 798
15 3.258 0 832
3 3.2625 0 795
18 3.2653 0 756
9 3.2671 0 783
12 3.27 0 799
6 3.2731 0 775
0 3.2958 0 825
21 3.2985 0 800
15 3.3567 0 843
3 3.3612 0 822
18 3.3638 0 739
9 3.3652 0 798
12 3.3692 0 804
6 3.3725 0 775
0 3.3946 0 809
21 3.397 0 782
15 3.4554 0 852
3 3.4595 0 841
18 3.4629 0 737
9 3.4648 0 792
12 3.4674 0 820
6 3.4707 0 796
0 3.4925 0 793
21 3.4952 0 760
15 3.5546 0 850
3 3.5586 0 833
18 3.5611 0 754
9 3.5628 0 777
12 3.5667 0 830
6 3.5702 0 811
0 3.5919 0 800
21 3.5947 0 740
15 3.653 0 841
3 3.6574 0 815
18 3.6597 0 768
9 3.6619 0 761
12 3.6645 0 822
6 3.6688 0 803
0 3.6904 0 818
21 3.6932 0 754
15 3.7519 0 832
3 3.7564 0 797
18 3.7592 0 767
9 3.7609 0 748
12 3.7633 0 810
6 3.7675 0 789
0 3.7892 0 831
21 3.7919 0 790
15 3.8513 0 823
3 3.8545 0 779
18 3.858 0 754
9 3.8595 0 764
12 3.863 0 796
0 3.8879 0 821
21 3.89 0 794
15 3.9493 0 829
3 3.9533 0 799
18 3.9563 0 741
9 3.9578 0 780
12 3.9612 0 788
6 3.9644 0 760
0 3.9866 0 807
21 3.9893 0 781
15 4.0483 0 839
3 4.0527 0 823
18 4.055 0 726
9 4.057 0 788
12 4.0594 0 803
6 4.0631 0 775
0 4.0849 0 791
21 4.0881 0 760
15 4.1472 0 845
3 4.1511 0 832
18 4.1539 0 733
9 4.1553 0 776
12 4.1592 0 816
6 4.1618 0 791
0 4.1838 0 780
21 4.1862 0 741
15 4.2461 0 838
3 4.2495 0 818
18 4.2523 0 748
9 4.2542 0 762
12 4.2569 0 819
6 4.261 0 800
0 4.2829 0 795
21 4.2853 0 727
15 4.3445 0 829
3 4.3484 0 799
18 4.3509 0 760
9 4.3532 0 746
12 4.3559 0 808
6 4.3594 0 789
0 4.3816 0 811
21 4.384 0 749
15 4.4427 0 819
3 4.4476 0 780
18 4.4501 0 752
9 4.4517 0 738
12 4.4552 0 795
6 4.4585 0 774
0 4.4801 0 817
21 4.4832 0 771
15 4.5419 0 814
3 4.5464 0 770
18 4.5488 0 740
9 4.551 0 756
12 4.554 0 783
6 4.5572 0 759
0 4.5785 0 806
21 4.5819 0 779
15 4.6406 0 823
3 4.645 0 796
18 4.6474 0 726
9 4.6492 0 771
12 4.6518 0 782
6 4.6561 0 752
0 4.6774 0 790
21 4.6798 0 762
15 4.7389 0 831
3 4.7435 0 815
18 4.7466 0 715
9 4.7475 0 773
12 4.7512 0 797
6 4.7541 0 768
0 4.7759 0 775
21 4.7792 0 742
15 4.8377 0 832
3 4.8423 0 816
18 4.8445 0 727
9 4.8461 0 758
12 4.8494 0 809
6 4.8532 0 784
0 4.8752 0 772
21 4.8778 0 722
15 4.9371 0 824
3 4.9409 0 799
18 4.9433 0 741
9 4.9451 0 743
12 4.9482 0 804
6 4.9524 0 785
0 4.9735 0 791
21 4.9765 0 723
15 5.0358 0 815
3 5.04 0 780
18 5.0427 0 747
9 5.0443 0 729
12 5.0476 0 793
6 5.0503 0 772
0 5.0727 0 804
21 5.0756 0 745
15 5.1344 0 806
3 5.1383 0 761
18 5.1409 0 736
9 5.1426 0 731
12 5.1464 0 779
6 5.149 0 756
0 5.1716 0 800
21 5.174 0 764
15 5.2331 0 807
3 5.2373 0 766
18 5.2396 0 723
9 5.2413 0 748
12 5.2448 0 767
6 5.2479 0 742
0 5.2703 0 787
21 5.2723 0 759
15 5.3322 0 817
3 5.3359 0 792
18 5.3381 0 710
9 5.3402 0 762
12 5.3432 0 778
6 5.3469 0 746
0 5.369 0 771
21 5.372 0 740
15 5.4309 0 824
3 5.4349 0 809
18 5.4373 0 707
9 5.4385 0 754
12 5.4422 0 791
6 5.446 0 763
0 5.4678 0 757
21 5.4706 0 720
15 5.5293 0 819
3 5.5337 0 797
18 5.5362 0 722
9 5.5373 0 739
12 5.5411 0 797
6 5.5446 0 776
0 5.5662 0 770
21 5.5689 0 703
15 5.628 0 809
3 5.6324 0 777
18 5.6351 0 734
9 5.6362 0 723
12 5.6395 0 786
6 5.6435 0 766
0 5.6651 0 787
21 5.6681 0 723
15 5.7272 0 799
3 5.7315 0 757
18 5.7333 0 729
9 5.7348 0 712
12 5.7386 0 773
6 5.742 0 751
0 5.7643 0 792
21 5.7665 0 744
15 5.8251 0 793
3 5.8297 0 743
18 5.8322 0 718
9 5.8344 0 726
12 5.8367 0 761
6 5.8405 0 737
0 5.8623 0 781
21 5.8657 0 751
15 5.9241 0 800
3 5.928 0 766
18 5.9311 0 705
9 5.9329 0 740
12 5.9363 0 759
6 5.9396 0 726
0 5.9612 0 766
21 5.9641 0 736
15 6.023 0 810
3 6.0276 0 787
18 6.0301 0 694
9 6.0314 0 745
12 6.0352 0 773
6 6.0377 0 741
0 6.0605 0 752
21 6.0626 0 718
15 6.1223 0 812
3 6.1256 0 792
18 6.1287 0 701
9 6.1303 0 734
12 6.1332 0 783
6 6.1368 0 755
0 6.1588 0 747
21 6.1609 0 700
15 6.2203 0 805
3 6.2249 0 778
18 6.227 0 712
9 6.2291 0 721
12 6.2325 0 781
6 6.235 0 760
0 6.257 0 761
21 6.2601 0 693
15 6.3193 0 796
3 6.3231 0 758
18 6.326 0 721
9 6.328 0 706
12 6.3309 0 770
6 6.3345 0 749
0 6.3559 0 775
21 6.3585 0 714
15 6.4179 0 786
3 6.4227 0 740
18 6.4247 0 714
9 6.4267 0 700
12 6.43 0 757
6 6.4331 0 734
0 6.4552 0 775
21 6.4577 0 732
15 6.5167 0 783
3 6.5209 0 735
18 6.5229 0 703
9 6.5254 0 715
12 6.5288 0 745
6 6.5323 0 720
0 6.5539 0 761
21 6.5565 0 731
15 6.6158 0 791
3 6.6201 0 757
18 6.6216 0 691
9 6.6236 0 728
12 6.6271 0 749
6 6.6309 0 715
0 6.6525 0 747
21 6.6549 0 716
15 6.7147 0 798
3 6.7185 0 775
18 6.7212 0 682
9 6.7228 0 728
12 6.7253 0 762
6 6.7292 0 729
0 6.7511 0 733
21 6.7539 0 698
15 6.8132 0 798
3 6.8172 0 774
18 6.8199 0 692
9 6.8209 0 716
12 6.8244 0 772
6 6.8276 0 743
0 6.8498 0 738
21 6.853 0 680
15 6.9111 0 789
3 6.9159 0 756
18 6.9179 0 703
9 6.9199 0 702
12 6.923 0 764
6 6.9272 0 742
0 6.9484 0 752
21 6.9516 0 686
15 7.0101 0 780
3 7.0149 0 736
18 7.0171 0 706
9 7.019 0 688
12 7.0218 0 752
6 7.0257 0 729
0 7.0473 0 764
21 7.0501 0 706
15 7.1096 0 770
3 7.113 0 717
18 7.1159 0 696
9 7.1171 0 693
12 7.121 0 739
6 7.1243 0 715
0 7.1457 0 753
21 7.1484 0 721
15 7.2079 0 775
3 7.2116 0 732
18 7.2142 0 684
9 7.2163 0 707
12 7.2201 0 733
6 7.2233 0 702
0 7.2447 0 740
21 7.2473 0 709
15 7.3067 0 783
3 7.3104 0 753
18 7.3134 0 673
9 7.315 0 716
12 7.3184 0 744
6 7.3217 0 709
0 7.3439 0 725
21 7.3465 0 691
15 7.4053 0 787
3 7.4089 0 764
18 7.412 0 673
9 7.4139 0 707
12 7.4166 0 754
6 7.4204 0 722
0 7.442 0 717
21 7.4451 0 674
15 7.5037 0 780
3 7.5081 0 750
18 7.511 0 684
9 7.5123 0 695
12 7.5162 0 755
6 7.5196 0 731
0 7.5413 0 730
21 7.5435 0 663
15 7.6024 0 773
3 7.6068 0 734
18 7.6091 0 692
9 7.6107 0 684
12 7.6145 0 746
6 7.6178 0 724
0 7.6395 0 740
21 7.6419 0 676
15 7.7014 0 764
3 7.7056 0 717
18 7.7087 0 690
9 7.7099 0 672
12 7.7129 0 735
6 7.7161 0 712
0 7.7388 0 746
21 7.7416 0 693
15 7.8002 0 757
3 7.8039 0 701
18 7.807 0 681
9 7.8085 0 680
12 7.8123 0 724
6 7.8158 0 699
0 7.8376 0 735
21 7.8394 0 702
15 7.8986 0 762
3 7.9027 0 716
18 7.9052 0 671
9 7.907 0 691
12 7.9103 0 720
6 7.9142 0 687
0 7.9364 0 722
21 7.9388 0 690
15 7.9977 0 768
3 8.0018 0 735
18 8.0041 0 660
9 8.006 0 698
12 8.0095 0 730
6 8.0122 0 694
0 8.0343 0 708
21 8.0373 0 673
15 8.0969 0 771
3 8.1006 0 745
18 8.1031 0 660
9 8.1049 0 690
12 8.1076 0 738
6 8.1112 0 705
0 8.1331 0 702
21 8.1363 0 658
15 8.1955 0 764
3 8.1988 0 731
18 8.2013 0 669
9 8.204 0 678
12 8.2074 0 736
6 8.2104 0 713
0 8.2323 0 715
21 8.2347 0 649
15 8.2934 0 757
3 8.2983 0 715
18 8.3003 0 678
9 8.3021 0 667
12 8.3066 0 736
0 8.3313 0 727
21 8.3338 0 665
15 8.3922 0 748
3 8.3972 0 697
18 8.3993 0 674
9 8.4015 0 658
12 8.4046 0 726
0 8.4294 0 728
21 8.4319 0 680
15 8.4914 0 742
3 8.4956 0 685
18 8.4983 0 666
9 8.4994 0 665
12 8.5039 0 716
6 8.5069 0 683
0 8.5279 0 717
21 8.5305 0 684
15 8.59 0 748
3 8.594 0 703
18 8.5972 0 656
9 8.5989 0 676
12 8.6027 0 705
6 8.6055 0 673
0 8.6275 0 704
21 8.6298 0 670
15 8.6886 0 754
3 8.6926 0 719
18 8.6955 0 647
9 8.697 0 681
12 8.7007 0 704
6 8.7037 0 680
0 8.7254 0 692
21 8.7283 0 656
15 8.7879 0 756
3 8.7916 0 726
18 8.7939 0 649
9 8.7961 0 672
12 8.8003 0 714
6 8.8024 0 692
0 8.825 0 690
21 8.827 0 641
15 8.8866 0 749
3 8.8907 0 710
18 8.8934 0 658
9 8.8944 0 660
12 8.8981 0 723
6 8.9015 0 696
0 8.9233 0 702
21 8.9257 0 638
15 8.985 0 740
3 8.9893 0 694
18 8.9917 0 663
9 8.9934 0 650
12 8.9974 0 718
6 9.0001 0 687
0 9.0214 0 712
21 9.0244 0 652
15 9.0836 0 732
3 9.0882 0 678
18 9.0908 0 659
9 9.0921 0 646
12 9.096 0 709
6 9.0989 0 676
0 9.1209 0 708
21 9.1231 0 666
15 9.1823 0 732
3 9.1868 0 678
18 9.1889 0 650
9 9.1903 0 656
12 9.1946 0 698
6 9.1976 0 664
0 9.2193 0 695
21 9.2218 0 662
15 9.2807 0 738
3 9.2854 0 696
18 9.2879 0 641
9 9.2894 0 665
12 9.2936 0 690
0 9.3177 0 683
21 9.3212 0 648
15 9.3803 0 744
3 9.3842 0 711
18 9.387 0 636
9 9.3887 0 663
12 9.3921 0 696
6 9.3949 0 672
0 9.4167 0 673
21 9.4196 0 633
15 9.4784 0 739
3 9.4833 0 704
18 9.4848 0 642
9 9.4868 0 654
12 9.4905 0 704
6 9.4941 0 680
0 9.5159 0 679
21 9.5179 0 622
15 9.5779 0 732
3 9.5818 0 689
18 9.5844 0 648
9 9.5854 0 644
12 9.5893 0 708
0 9.6143 0 689
21 9.6171 0 627
15 9.6758 0 724
3 9.68 0 674
18 9.683 0 650
9 9.6844 0 635
12 9.6883 0 701
0 9.7129 0 695
21 9.7152 0 639
15 9.7748 0 716
3 9.7793 0 659
18 9.782 0 644
9 9.7827 0 633
12 9.7869 0 692
0 9.8113 0 689
21 9.8144 0 650
15 9.8739 0 717
3 9.8779 0 662
18 9.8808 0 637
9 9.8824 0 641
12 9.8856 0 684
0 9.9108 0 678
21 9.913 0 644
15 9.9722 0 721
3 9.9764 0 674
18 9.9787 0 630
9 9.9809 0 647
12 9.985 0 677
0 10.0089 0 669
21 10.0121 0 633
15 10.0709 0 726
3 10.0754 0 688
18 10.0777 0 624
9 10.079 0 648
12 10.0838 0 680
0 10.1081 0 658
21 10.1106 0 620
15 10.1698 0 723
3 10.1735 0 686
18 10.1769 0 627
9 10.178 0 640
12 10.1827 0 687
0 10.2068 0 661
21 10.2098 0 609
15 10.2687 0 715
3 10.2727 0 672
18 10.2746 0 633
9 10.2764 0 631
12 10.281 0 691
0 10.3058 0 670
21 10.3086 0 611
15 10.3677 0 708
3 10.3708 0 657
18 10.3742 0 635
9 10.3752 0 622
12 10.3799 0 684
0 10.4046 0 676
21 10.4064 0 622
15 10.4664 0 700
3 10.4701 0 643
18 10.4725 0 630
9 10.474 0 620
12 10.4778 0 676
0 10.5031 0 669
21 10.506 0 630
15 10.5647 0 701
3 10.569 0 645
18 10.5715 0 624
9 10.5727 0 626
12 10.5765 0 668
0 10.6016 0 660
21 10.6046 0 624
15 10.6632 0 705
3 10.6677 0 659
18 10.67 0 617
9 10.6713 0 632
12 10.6757 0 661
0 10.7009 0 650
21 10.7035 0 614
15 10.7619 0 708
3 10.7665 0 668
18 10.7686 0 612
9 10.7711 0 631
12 10.7744 0 665
6 10.7768 0 639
0 10.7992 0 642
21 10.8017 0 604
15 10.8607 0 704
3 10.8654 0 664
18 10.8675 0 615
9 10.8687 0 624
12 10.8734 0 670
6 10.8757 0 645
0 10.8976 0 647
21 10.9008 0 594
15 10.9597 0 697
3 10.9639 0 651
18 10.9662 0 620
9 10.9684 0 615
12 10.9716 0 672
0 10.9966 0 655
21 10.9998 0 599
15 11.0588 0 689
3 11.0624 0 636
18 11.0649 0 620
9 11.0671 0 607
12 11.0701 0 666
6 11.0734 0 636
0 11.0956 0 658
21 11.0983 0 607
15 11.1571 0 683
3 11.1612 0 624
18 11.164 0 615
9 11.1655 0 606
12 11.1699 0 657
6 11.1722 0 627
0 11.1936 0 650
21 11.1971 0 613
15 11.2554 0 682
3 11.2594 0 626
18 11.2627 0 610
9 11.2638 0 610
12 11.2676 0 650
0 11.293 0 641
21 11.2951 0 606
15 11.3544 0 687
3 11.3588 0 638
18 11.3616 0 604
9 11.363 0 615
12 11.3673 0 645
6 11.3692 0 618
0 11.392 0 633
21 11.3946 0 597
15 11.4532 0 690
3 11.4575 0 648
18 11.4599 0 601
9 11.4614 0 613
12 11.4658 0 649
0 11.4901 0 626
21 11.4928 0 587
15 11.5525 0 685
3 11.5564 0 639
18 11.5588 0 603
9 11.5605 0 606
12 11.5642 0 653
0 11.5885 0 631
21 11.5916 0 579
15 11.6513 0 677
3 11.6548 0 627
18 11.6575 0 606
9 11.6593 0 599
12 11.6634 0 652
0 11.6881 0 637
21 11.6903 0 585
15 11.7497 0 670
3 11.7537 0 615
18 11.756 0 605
9 11.7581 0 592
12 11.762 0 645
6 11.7643 0 616
0 11.7869 0 635
21 11.7887 0 591
15 11.848 0 665
3 11.8527 0 607
18 11.8551 0 600
9 11.8562 0 594
12 11.8602 0 637
6 11.8634 0 608
0 11.8857 0 627
21 11.888 0 591
15 11.9469 0 667
3 11.951 0 614
18 11.9533 0 595
9 11.9557 0 598
12 11.9597 0 630
6 11.9622 0 602
0 11.9836 0 619
21 11.9862 0 583
15 12.0458 0 669
3 12.0497 0 622
18 12.0526 0 591
9 12.054 0 600
12 12.0579 0 631
0 12.0829 0 612
21 12.0852 0 576
15 12.1446 0 668
3 12.1489 0 624
18 12.1506 0 591
9 12.153 0 595
12 12.1565 0 636
6 12.1596 0 609
0 12.1817 0 612
21 12.1838 0 569
15 12.2431 0 663
3 12.2478 0 614
18 12.2499 0 593
9 12.2519 0 590
12 12.2554 0 637
0 12.2799 0 616
21 12.2832 0 568
15 12.3419 0 656
3 12.3462 0 604
18 12.3485 0 594
9 12.3499 0 585
12 12.3538 0 633
6 12.3573 0 605
0 12.3791 0 619
21 12.3817 0 572
15 12.4412 0 650
3 12.445 0 595
18 12.4477 0 591
9 12.4493 0 580
12 12.4526 0 627
6 12.4558 0 599
0 12.4782 0 614
21 12.4806 0 575
15 12.5398 0 647
3 12.5437 0 591
18 12.5461 0 587
9 12.5479 0 582
12 12.5516 0 620
6 12.5545 0 593
0 12.5762 0 607
21 12.5787 0 572
15 12.6381 0 652
3 12.6421 0 600
18 12.6448 0 585
9 12.6468 0 587
12 12.6506 0 617
6 12.6528 0 591
0 12.675 0 605
21 12.6779 0 571
15 12.7374 0 660
3 12.7414 0 613
18 12.7439 0 585
9 12.7457 0 591
12 12.7489 0 624
6 12.7522 0 598
0 12.7736 0 604
21 12.7762 0 568
15 12.8352 0 662
3 12.8403 0 616
18 12.8426 0 588
9 12.8438 0 591
12 12.8477 0 632
6 12.8511 0 606
0 12.8722 0 611
21 12.8753 0 567
15 12.9342 0 664
3 12.9382 0 616
18 12.9411 0 593
9 12.9425 0 591
12 12.9469 0 638
0 12.9714 0 620
21 12.974 0 571
15 13.0331 0 663
3 13.0376 0 611
18 13.0392 0 599
9 13.0419 0 589
12 13.0457 0 638
6 13.0486 0 611
0 13.0699 0 629
21 13.0722 0 581
15 13.1314 0 661
3 13.1364 0 606
18 13.1382 0 600
9 13.1403 0 589
12 13.1438 0 637
6 13.1464 0 609
0 13.1688 0 628
21 13.1711 0 590
15 13.2302 0 665
3 13.2349 0 609
18 13.2375 0 599
9 13.2394 0 596
12 13.2424 0 634
6 13.2458 0 606
0 13.2671 0 625
21 13.2696 0 591
15 13.3293 0 675
3 13.3338 0 626
18 13.3355 0 598
9 13.3377 0 605
12 13.3412 0 635
6 13.3444 0 608
0 13.3668 0 622
21 13.3686 0 588
15 13.4282 0 683
3 13.4317 0 640
18 13.4347 0 597
9 13.4364 0 609
12 13.4399 0 644
6 13.4433 0 617
0 13.4649 0 622
21 13.4681 0 584
15 13.5263 0 683
3 13.5309 0 640
18 13.5336 0 603
9 13.5348 0 607
12 13.5388 0 654
6 13.5415 0 627
0 13.5634 0 632
21 13.5659 0 581
15 13.6258 0 682
3 13.6294 0 634
18 13.6318 0 611
9 13.634 0 605
6 13.6405 0 629
0 13.6627 0 644
21 13.6655 0 592
15 13.7241 0 690
3 13.7281 0 627
18 13.7312 0 615
9 13.7326 0 602
6 13.7397 0 627
0 13.7607 0 647
21 13.7641 0 605
15 13.8228 0 695
3 13.8272 0 624
18 13.83 0 613
9 13.8308 0 608
12 13.8351 0 653
6 13.8379 0 624
0 13.8596 0 644
21 13.863 0 610
15 13.9223 0 693
3 13.9259 0 639
18 13.9282 0 611
9 13.9295 0 617
12 13.9341 0 650
6 13.9367 0 621
0 13.9584 0 640
21 13.9617 0 606
15 14.0212 0 692
3 14.025 0 656
18 14.0267 0 609
9 14.0285 0 626
6 14.0356 0 629
0 14.0571 0 636
21 14.0603 0 601
15 14.1194 0 690
3 14.1228 0 665
18 14.1257 0 613
9 14.128 0 625
12 14.1316 0 668
6 14.1343 0 640
0 14.1557 0 645
21 14.1591 0 596
15 14.2186 0 692
3 14.2219 0 659
18 14.2241 0 620
9 14.2263 0 622
12 14.2306 0 676
6 14.2332 0 648
0 14.2552 0 657
21 14.258 0 601
15 14.3164 0 701
3 14.321 0 652
18 14.3237 0 628
9 14.3246 0 619
12 14.3284 0 675
6 14.3312 0 647
0 14.3541 0 667
21 14.3563 0 614
15 14.416 0 711
3 14.4191 0 643
18 14.4224 0 629
9 14.424 0 617
12 14.4279 0 672
6 14.43 0 643
0 14.4524 0 666
21 14.4552 0 627
15 14.5147 0 713
3 14.5183 0 644
18 14.5202 0 627
9 14.5223 0 625
12 14.5264 0 668
6 14.5287 0 639
0 14.5508 0 662
21 14.5535 0 629
15 14.613 0 711
3 14.6172 0 664
18 14.6199 0 623
9 14.6212 0 637
12 14.6252 0 666
6 14.628 0 637
0 14.6497 0 655
21 14.652 0 622
15 14.7118 0 707
3 14.716 0 682
18 14.718 0 620
9 14.7201 0 642
12 14.7237 0 676
0 14.7487 0 653
21 14.7513 0 615
15 14.8104 0 704
3 14.8145 0 683
18 14.8164 0 626
9 14.8188 0 640
12 14.8221 0 687
0 14.8467 0 665
21 14.8495 0 609
15 14.9091 0 711
3 14.9134 0 676
18 14.9159 0 635
9 14.9171 0 636
12 14.9207 0 692
6 14.9239 0 665
0 14.9456 0 679
21 14.9483 0 619
15 15.0077 0 721
3 15.0119 0 666
18 15.0144 0 643
9 15.0165 0 631
12 15.0204 0 689
6 15.0227 0 661
0 15.0443 0 686
21 15.0474 0 637
15 15.1066 0 730
3 15.1106 0 657
18 15.1134 0 641
9 15.1146 0 632
12 15.1186 0 685
6 15.121 0 656
0 15.1437 0 682
21 15.1455 0 649
15 15.2051 0 729
3 15.2096 0 670
18 15.212 0 638
9 15.2138 0 645
12 15.2176 0 680
6 15.22 0 651
0 15.2416 0 675
21 15.2451 0 644
15 15.3041 0 726
3 15.3081 0 691
18 15.3111 0 634
9 15.3127 0 657
12 15.3167 0 685
6 15.3185 0 655
0 15.3412 0 669
21 15.3441 0 636
15 15.4026 0 722
3 15.4069 0 705
18 15.4095 0 632
9 15.4115 0 659
12 15.4153 0 695
6 15.4182 0 667
0 15.4395 0 672
21 15.4421 0 628
15 15.5019 0 721
3 15.5063 0 701
18 15.5078 0 642
9 15.5095 0 654
12 15.514 0 707
6 15.5168 0 680
0 15.5381 0 687
21 15.541 0 624
15 15.5999 0 730
3 15.6043 0 692
18 15.6068 0 652
9 15.6081 0 649
12 15.6119 0 708
6 15.6147 0 681
0 15.6369 0 701
21 15.6402 0 640
15 15.6988 0 740
3 15.7031 0 680
18 15.7056 0 657
9 15.7073 0 643
12 15.7111 0 703
0 15.7356 0 703
21 15.7385 0 659
15 15.7981 0 746
3 15.802 0 672
18 15.8046 0 655
9 15.8055 0 648
12 15.8102 0 699
6 15.8131 0 670
0 15.8345 0 698
15 15.8961 0 744
3 15.9 0 690
18 15.9024 0 650
9 15.9042 0 662
12 15.9083 0 693
6 15.9116 0 664
0 15.9336 0 690
21 15.9363 0 660
15 15.9948 0 740
3 15.9996 0 712
18 16.0018 0 645
9 16.0033 0 675
12 16.0078 0 701
6 16.01 0 672
0 16.0324 0 683
21 16.0351 0 651
15 16.0943 0 737
3 16.0982 0 726
18 16.1005 0 646
9 16.1017 0 675
12 16.1061 0 714
6 16.1088 0 686
0 16.1304 0 690
21 16.1332 0 642
